STOCK LOCATION,Family,NPI sets,AVOID REF,Alternate Origin stock Location,Imposed Invalidate,Start Allocation Year,Start Allocation Month,Start Allocation day,Reported Year,Reported Month,Reported Day,BUL CONVERSION %-CORE
P689,110148223NOSTALGIA ROSE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146073DUSTY YELLOW,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146108SNOW WHITE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148222LAUREL WREATH,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148225CLEAR SKY,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148131STAR WHITE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110150560BRIGHT WHITE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146073BROWN STONE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146073VIOLET ICE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148131MOONLESS NIGHT,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146109PRISTINE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146006DUSTY ROSE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146226FOREST SHADE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146111SEEDPEARL,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148225JET BLACK,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110150554JET BLACK,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148223DRIED HERB,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146108SEEDPEARL,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148131BRIGHT WHITE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146108DUSTY ROSE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148223STAR WHITE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148222DRIED HERB,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146108DESERT SAGE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148225LEMON MERINGUE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146226DUSTY YELLOW,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148225STAR WHITE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148224NOSTALGIA ROSE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146112JET BLACK,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146006SNOW WHITE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148224REFLECTING POND,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146109BITTER CHOCOLATE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146111JET BLACK,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146111ROSE DUST,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146073SKY BLUE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146111CYPRESS,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146006BITTER CHOCOLATE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146006ETRUSCAN RED,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146226SUNNY LIME,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148222CLEAR SKY,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146111ETRUSCAN RED,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146112SEEDPEARL,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146226NOSTALGIA ROSE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146006STAR WHITE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148223SURF THE WEB,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146110CYPRESS,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148225DRIED HERB,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148222MOONLESS NIGHT,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146111MOONLESS NIGHT,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148225REFLECTING POND,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146110DUSTY ROSE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148225ANTIQUE WHITE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146108ROSE DUST,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148222JET BLACK,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146073STAR WHITE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146108ETRUSCAN RED,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148225OFF WHITE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146073PURPLE DUSK,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146110MOONLESS NIGHT,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148222NOSTALGIA ROSE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110149928JET BLACK,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148222REFLECTING POND,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146006MOONLESS NIGHT,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146112CYPRESS,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148223ASH ROSE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146226DEW,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148222ALMOND PEACH,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146006SEEDPEARL,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146006JET BLACK,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146109CYPRESS,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146226DELLA ROBBIA BLUE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146109DUSTY ROSE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148223BRIGHT WHITE,W_ S:2 M:4 L:4 XL:4 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148224LENTIL SPROUT,W_ S:2 M:3 L:3 XL:3 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110148224ORANGE BROWN,W_ S:2 M:3 L:3 XL:3 XXL:2 3XL:2,0,,,,,,2024,6,21,
P689,110146966JESTER RED,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110147967DARK PURPLE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110149897STAR WHITE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110149898JET BLACK,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110150451PALE BANANA,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110150483DEW,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110145703ZEPHYR,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110146027JET BLACK,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110147506JET BLACK,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110148427BRIGHT WHITE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110149900STAR WHITE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110151139ZEPHYR,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110151165BLUE HORIZON,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110148042GRAY LILAC,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110149145PASTEL LAVENDER,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110149899JET BLACK,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110150486PINK LAVENDER,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110146030DEW,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110146032JET BLACK,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110147513LIGHT CLEAR BLUE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110148217SEA PINK,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110149134JET BLACK,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110150488PINK LAVENDER,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110150616PINK LAVENDER,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110146027ZEPHYR,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110147508LEGION BLUE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110148043GRAY LILAC,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110148428JET BLACK,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110148530JET BLACK,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110149154LIMOGES,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110149155OPEN AIR,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110149262BRIGHT WHITE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110149898PINK FROSTING,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110151142CEDAR WOOD,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110145701DEW,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110145701MUSHROOM,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110146029LAUREL GREEN,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110146031JET BLACK,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110147507LAVANDULA,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110147512LAVANDULA,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110148991BLACK IRIS,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110149134ZEPHYR,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110150484DEW,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110150487DEW,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110151098JET BLACK,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110146028FOXGLOVE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110146031DEW,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110146102FOREST SHADE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110146965WHISPER WHITE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110148218BLACK IRIS,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110148427STAR WHITE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110148428STAR WHITE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110148429STAR WHITE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110148992SEA PINK,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110149149SNOW WHITE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110150180BONNIE BLUE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110150485SKY BLUE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110150615SKY BLUE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110150617MELLOW YELLOW,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110145703JET BLACK,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110145874PAPYRUS,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110146029FOREST SHADE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110146032MUSHROOM,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110146102DEW,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110147511JET BLACK,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110147966GRAY LILAC,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110147968DARK PURPLE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110150449PALE BANANA,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110150616DEW,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110150617SKY BLUE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110146364LUPINE,W_ S:1 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110146363ICEBERG GREEN,W_ 28:2 30:2 32:2 34:2 36:2,0,,,,,,2024,6,21,
P689,110149067LUPINE,W_ 28:2 30:2 32:2 34:2 36:2,0,,,,,,2024,6,21,
P689,110145961JET BLACK,W_ 28:2 30:2 32:2 34:2 36:1 38:0,0,,,,,,2024,6,21,
P689,110148857ROSEBUD,W_ 28:2 30:2 32:2 34:2 36:1 38:0,0,,,,,,2024,6,21,
P689,110149137MARSHMALLOW,W_ 28:2 30:2 32:2 34:2 36:1 38:0,0,,,,,,2024,6,21,
P689,110148857ANTHRACITE,W_ 28:2 30:2 32:2 34:2 36:1 38:0,0,,,,,,2024,6,21,
P689,110145873PAPYRUS,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146024JET BLACK,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146957STRAWBERRY ICE,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110145713MUSHROOM,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110145714DEW,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110145872GREEN EYES,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110145870DUTCH CANAL,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110145823LAUREL GREEN,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110145869JET BLACK,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146958JESTER RED,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110150533PRISM PINK,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110150533JET BLACK,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110145871PINK LAVENDER,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146200JET BLACK,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146955JESTER RED,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146211PAPYRUS,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146290ZEPHYR,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146463WHISPER WHITE,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110145869PINK LAVENDER,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110145873RUMBA RED,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146293WHISPER WHITE,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146956JESTER RED,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110147501AQUA SKY,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147501PARFAIT PINK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149147BONNIE BLUE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149148PASTEL LAVENDER,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150177BLUE HORIZON,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150177SHALE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150179BONNIE BLUE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150447WINTER WHITE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150448BRIGHT WHITE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147501STAR SAPPHIRE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148004DARK PURPLE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150178SHALE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150481PINK LAVENDER,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150534VEILED ROSE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110151097ZEPHYR,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110145964BAROQUE ROSE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146442JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146442RABBIT,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147573LAVANDULA,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147733LEGION BLUE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147746DARK PURPLE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148216AFTERGLOW,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149261LIMOGES,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150535BLUE HORIZON,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110151061JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110151141CANDY PINK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147572BRIGHT WHITE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147743MAUVE SHADOWS,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147747JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148045JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148263STAR SAPPHIRE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150490VEILED ROSE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150534MISTLETOE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110151062JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146134ANTHRACITE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147744GRAY LILAC,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149260OPEN AIR,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149896STAR WHITE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150480DEW,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150532PRISM PINK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150708BLUE HORIZON,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110151034BLUE HORIZON,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146443JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147573JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147745GRAY LILAC,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148215BLACK IRIS,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149146BONNIE BLUE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149146PASTEL LAVENDER,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149275JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149925PIRATE BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150532JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150532ORCHID BLOOM,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150536MISTLETOE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150536VEILED ROSE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150708SHALE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110151141CEDAR WOOD,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147572LIGHT CLEAR BLUE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148527JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150038JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150531MISTLETOE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110151034CANDY PINK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110151224JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146025DARK PURPLE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146025RABBIT,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146025PIRATE BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149924ROEBUCK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146025JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146026BROWN STONE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146026FOXGLOVE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149924JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146025DEW,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146025DAWN PINK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
